SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
SOUTHSIDE COMMUNITY SCHOOL,2701 S CAMPBELL AVE,TUCSON,PIMA,85713,NO,,CHARTER,23,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,95.7%,0.0%,95.7%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SOUTHWEST ELEMENTARY SCHOOL,1111 W DOBBINS RD,PHOENIX,MARICOPA,85041,YES,LPN,PUBLIC,58,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.3%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SOUTHWESTERN CHRISTIAN SCHOOL,3261 S AVENUE 6 E,YUMA,YUMA,85365,NO,,PRIVATE,27,96.3%,0.0%,96.3%,92.6%,3.7%,96.3%,88.9%,3.7%,92.6%,100.0%,3.7%,103.7%,92.6%,3.7%,96.3%,7.4%,0.0%,0.0%
SPECTRUM ELEMENTARY,2846 S SPECTRUM WAY,GILBERT,MARICOPA,85295,YES,RN,PUBLIC,61,85.2%,13.1%,100.0%,85.2%,13.1%,98.4%,85.2%,14.8%,100.0%,88.5%,11.5%,100.0%,90.2%,9.8%,100.0%,14.8%,0.0%,6.6%
ST ANDREWS PRESCHOOL & KINDERGARTEN,7650 N PASEO DEL NORTE TUCSON PIMA 85704,,PIMA,,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ST MARK'S PRESCHOOL & KINDERGARTEN,3809 E 3RD ST TUCSON PIMA 85716,,PIMA,,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ST. JOHN BOSCO CATHOLIC SCHOOL PROGRAM,16035 S 48TH ST PHOENIX MARICOPA 85048,,MARICOPA,,YES,RN,PRIVATE,28,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,92.9%,7.1%,100.0%,100.0%,0.0%,100.0%,14.3%,0.0%,3.6%
STANFIELD ELEMENTARY SCHOOL,515 S STANFIELD RD,STANFIELD,PINAL,85172,NO,,PUBLIC,29,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
STARLIGHT PARK SCHOOL,7960 W OSBORN RD,PHOENIX,MARICOPA,85033,NO,,PUBLIC,109,98.2%,0.0%,100.0%,98.2%,0.0%,100.0%,100.0%,0.0%,100.0%,99.1%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
STARLINE ELEMENTARY SCHOOL,3150 STARLINE DR,LAKE HAVASU CITY,MOHAVE,86406,YES,LPN,PUBLIC,62,67.7%,1.6%,69.4%,74.2%,8.1%,82.3%,74.2%,8.1%,82.3%,67.7%,8.1%,75.8%,100.0%,0.0%,100.0%,8.1%,0.0%,0.0%
STEPPING STONES ACADEMY,35812 N 7TH ST,PHOENIX,MARICOPA,85086,NO,,CHARTER,26,65.4%,34.6%,100.0%,80.8%,19.2%,100.0%,65.4%,34.6%,100.0%,73.1%,26.9%,100.0%,84.6%,15.4%,100.0%,26.9%,0.0%,15.4%
STETSON HILLS ELEMENTARY,25475 N STETSON HILLS LOOP RD,GLENDALE,MARICOPA,85083,YES,RN,PUBLIC,77,93.5%,6.5%,100.0%,92.2%,6.5%,100.0%,93.5%,6.5%,100.0%,92.2%,6.5%,100.0%,93.5%,6.5%,100.0%,6.5%,0.0%,6.5%
STEVEN R JASINSKI ELEMENTARY SCHOOL,4280 S 246TH AVE,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,61,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,98.4%,1.6%,100.0%,1.6%,0.0%,1.6%
STEVENSON ELEMENTARY SCHOOL,2200 11TH ST,DOUGLAS,COCHISE,85607,YES,RN,PUBLIC,42,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
STEVENSON ELEMENTARY SCHOOL,638 S 96TH ST,MESA,MARICOPA,85208,YES,RN,PUBLIC,80,95.0%,1.3%,97.5%,96.3%,1.3%,98.8%,95.0%,1.3%,97.5%,97.5%,1.3%,100.0%,97.5%,1.3%,98.8%,1.3%,0.0%,1.3%
STURGEON CROMER ELEMENTARY SCHOOL,7150 E SILVER SADDLE RD,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,71,91.5%,0.0%,91.5%,91.5%,0.0%,91.5%,91.5%,0.0%,91.5%,91.5%,0.0%,91.5%,98.6%,0.0%,98.6%,0.0%,0.0%,0.0%
SUMMIT ACADEMY,1560 W SUMMIT PL,CHANDLER,MARICOPA,85224,YES,RN,PUBLIC,96,88.5%,6.3%,94.8%,88.5%,6.3%,94.8%,87.5%,7.3%,94.8%,91.7%,5.2%,96.9%,93.8%,5.2%,99.0%,7.3%,3.1%,5.2%
SUMMIT SCHOOL OF AHWATUKEE,4515 E MUIRWOOD DR,PHOENIX,MARICOPA,85048,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SUMMIT VIEW ELEMENTARY,1900 E SUMMIT ST,TUCSON,PIMA,85756,YES,RN,PUBLIC,40,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,2.5%,0.0%,2.5%
SUN CANYON ELEMENTARY SCHOOL,8150 W DURANGO ST,PHOENIX,MARICOPA,85043,YES,RN,PUBLIC,54,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUN VALLEY ACADEMY - AVONDALE,1515 N 117TH AVENUE,AVONDALE,MARICOPA,85392,NO,,CHARTER,61,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,3.3%,0.0%,0.0%
SUN VALLEY CHARTER SCHOOL,2675 W BASELINE RD,PHOENIX,MARICOPA,85041,NO,,CHARTER,72,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUN VALLEY ELEMENTARY SCHOOL,8361 N 95TH AVE,PEORIA,MARICOPA,85345,YES,LPN,PUBLIC,73,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,2.7%,0.0%,2.7%
SUNBURST ELEMENTARY SCHOOL,14218 N 47TH AVE,GLENDALE,MARICOPA,85306,NO,,PUBLIC,63,96.8%,1.6%,98.4%,98.4%,1.6%,100.0%,96.8%,1.6%,98.4%,96.8%,1.6%,98.4%,100.0%,0.0%,100.0%,1.6%,0.0%,1.6%
SUNDANCE ELEMENTARY SCHOOL-85326,23800 W HADLEY ST,BUCKEYE,MARICOPA,85326,NO,,PUBLIC,59,91.5%,8.5%,100.0%,91.5%,8.5%,100.0%,91.5%,8.5%,100.0%,96.6%,3.4%,100.0%,96.6%,3.4%,100.0%,8.5%,0.0%,3.4%
SUNDANCE ELEMENTARY SCHOOL-85345,7051 W CHOLLA ST,PEORIA,MARICOPA,85345,YES,LPN,PUBLIC,62,93.5%,4.8%,98.4%,93.5%,4.8%,98.4%,91.9%,4.8%,96.8%,93.5%,4.8%,98.4%,91.9%,4.8%,96.8%,4.8%,0.0%,4.8%
SUNLAND ELEMENTARY SCHOOL,5401 S 7TH AVE,PHOENIX,MARICOPA,85041,NO,,PUBLIC,59,94.9%,3.4%,100.0%,96.6%,1.7%,100.0%,96.6%,1.7%,100.0%,96.6%,1.7%,100.0%,100.0%,0.0%,100.0%,1.7%,0.0%,1.7%
SUNNYSLOPE ELEMENTARY SCHOOL,240 E VOGEL AVE,PHOENIX,MARICOPA,85020,NO,,PUBLIC,85,91.8%,0.0%,100.0%,94.1%,0.0%,100.0%,95.3%,0.0%,100.0%,96.5%,0.0%,100.0%,100.0%,0.0%,100.0%,4.7%,0.0%,4.7%
SUNRIDGE ELEMENTARY SCHOOL,6244 W ROOSEVELT ST,PHOENIX,MARICOPA,85043,NO,,PUBLIC,54,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,1.9%,0.0%,1.9%
SUNRISE DRIVE ELEMENTARY SCHOOL,5301 E SUNRISE DR,TUCSON,PIMA,85718,YES,RN,PUBLIC,69,98.6%,0.0%,98.6%,98.6%,0.0%,98.6%,98.6%,0.0%,98.6%,98.6%,0.0%,98.6%,98.6%,0.0%,98.6%,0.0%,0.0%,0.0%
SUNRISE ELEMENTARY,2645 LANDON DR,BULLHEAD CITY,MOHAVE,86429,NO,,PUBLIC,54,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNRISE ELEMENTARY SCHOOL,17624 N 31ST AVE,PHOENIX,MARICOPA,85053,YES,RN,PUBLIC,42,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,2.4%,0.0%,2.4%
SUNRISE ELEMENTARY SCHOOL,9943 S 28TH ST,YUMA,YUMA,85367,YES,RN,PUBLIC,86,96.5%,1.2%,98.8%,97.7%,0.0%,98.8%,91.9%,3.5%,96.5%,97.7%,0.0%,98.8%,97.7%,1.2%,98.8%,3.5%,0.0%,3.5%
SUNSET CANYON SCHOOL,2727 E SIESTA LN,PHOENIX,MARICOPA,85050,YES,RN,PUBLIC,49,93.9%,0.0%,93.9%,93.9%,0.0%,93.9%,93.9%,0.0%,93.9%,93.9%,0.0%,93.9%,98.0%,0.0%,98.0%,0.0%,0.0%,0.0%
SUNSET ELEMENTARY SCHOOL-85033,6602 W OSBORN RD,PHOENIX,MARICOPA,85033,YES,RN,PUBLIC,121,95.0%,2.5%,97.5%,94.2%,2.5%,96.7%,95.0%,2.5%,97.5%,99.2%,0.8%,100.0%,99.2%,0.8%,100.0%,2.5%,0.0%,2.5%
SUNSET HILLS ELEMENTARY-85379,17825 WEST SIERRA MONTANA LOOP,SURPRISE,MARICOPA,85388,NO,,PUBLIC,55,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,9.1%,0.0%,9.1%
SUNSET RIDGE ELEMENTARY-85086,35707 N 33RD LN,PHOENIX,MARICOPA,85086,YES,RN,PUBLIC,40,97.5%,2.5%,100.0%,92.5%,7.5%,100.0%,87.5%,12.5%,100.0%,95.0%,5.0%,100.0%,97.5%,2.5%,100.0%,17.5%,0.0%,2.5%
SUNSET RIDGE ELEMENTARY-85305,8490 W MISSOURI AVE,GLENDALE,MARICOPA,85305,NO,,PUBLIC,39,94.9%,0.0%,100.0%,97.4%,0.0%,100.0%,94.9%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SUNSET SCHOOL-85302,4626 W MOUNTAIN VIEW RD,GLENDALE,MARICOPA,85302,NO,,PUBLIC,67,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,1.5%,0.0%,1.5%
SUNSET VISTA ELEMENTARY,7775 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85303,YES,LPN,PUBLIC,56,91.1%,0.0%,94.6%,92.9%,0.0%,96.4%,92.9%,0.0%,96.4%,98.2%,0.0%,100.0%,96.4%,0.0%,96.4%,0.0%,0.0%,0.0%
SURPRISE ELEMENTARY SCHOOL,12907 W GREENWAY RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,88,89.8%,3.4%,95.5%,92.0%,3.4%,95.5%,93.2%,3.4%,96.6%,97.7%,1.1%,98.9%,98.9%,1.1%,100.0%,3.4%,0.0%,1.1%
SWEETWATER SCHOOL-85304,4602 W SWEETWATER AVE,GLENDALE,MARICOPA,85304,YES,RN,PUBLIC,49,87.8%,8.2%,100.0%,89.8%,6.1%,100.0%,93.9%,6.1%,100.0%,89.8%,8.2%,100.0%,93.9%,6.1%,100.0%,10.2%,0.0%,6.1%
SYCAMORE ELEMENTARY SCHOOL - CORONA DE TUCSON,16701 S HOUGHTON RD,CORONA DE TUCSON,PIMA,85641,NO,,PUBLIC,92,90.2%,9.8%,100.0%,90.2%,9.8%,100.0%,90.2%,9.8%,100.0%,90.2%,9.8%,100.0%,90.2%,9.8%,100.0%,9.8%,0.0%,3.3%
SYNERGY PUBLIC SCHOOL,2701 W BETHANY HOME RD,PHOENIX,MARICOPA,85017,NO,,CHARTER,57,89.5%,0.0%,89.5%,96.5%,0.0%,98.2%,89.5%,0.0%,89.5%,98.2%,0.0%,100.0%,98.2%,0.0%,98.2%,0.0%,0.0%,0.0%
T DALE HANCOCK ELEMENTARY,2425 S PLEASANT DR,CHANDLER,MARICOPA,85286,NO,,PUBLIC,64,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,95.3%,4.7%,100.0%,96.9%,3.1%,100.0%,96.9%,3.1%,100.0%,4.7%,0.0%,3.1%
T G BARR SCHOOL,2041 E VINEYARD RD,PHOENIX,MARICOPA,85042,NO,,PUBLIC,32,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TAFT ELEMENTARY SCHOOL,9800 E QUARTERLINE RD,MESA,MARICOPA,85207,YES,RN,PUBLIC,69,88.4%,0.0%,88.4%,92.8%,0.0%,92.8%,88.4%,0.0%,88.4%,94.2%,0.0%,94.2%,95.7%,0.0%,95.7%,0.0%,0.0%,0.0%
TANQUE  VERDE LUTHERAN CHURCH PRESCHOOL & KINDERGARTEN,8625 E TANQUE VERDE RD,TUCSON,PIMA,85749,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TANQUE VERDE ELEMENTARY SCHOOL,2600 N FENNIMORE AVE,TUCSON,PIMA,85749,YES,RN,PUBLIC,62,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,96.8%,3.2%,100.0%,95.2%,4.8%,100.0%,4.8%,0.0%,3.2%
TARTESSO ELEMENTARY SCHOOL,29677 W INDIANOLA RD,BUCKEYE,MARICOPA,85322,NO,,PUBLIC,111,91.0%,2.7%,93.7%,88.3%,2.7%,91.0%,91.9%,2.7%,94.6%,97.3%,1.8%,99.1%,97.3%,1.8%,99.1%,2.7%,0.0%,2.7%
TAVAN ELEMENTARY SCHOOL,4610 E OSBORN RD,PHOENIX,MARICOPA,85018,YES,RN,PUBLIC,79,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,96.2%,3.8%,100.0%,97.5%,2.5%,100.0%,97.5%,2.5%,100.0%,3.8%,0.0%,3.8%
TAYLOR ELEMENTARY SCHOOL,20 S 300 EAST,TAYLOR,NAVAJO,85939,NO,,PUBLIC,106,92.5%,6.6%,100.0%,91.5%,7.5%,100.0%,91.5%,8.5%,100.0%,91.5%,8.5%,100.0%,93.4%,6.6%,100.0%,10.4%,0.0%,4.7%
TAYLOR HICKS SCHOOL,1845 CAMPBELL AVE,PRESCOTT,YAVAPAI,86301,YES,RN,PUBLIC,75,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,89.3%,10.7%,100.0%,10.7%,0.0%,10.7%
TELESIS PREPARATORY ACADEMY,2598 STARLITE LN,LAKE HAVASU CITY,MOHAVE,86403,NO,,CHARTER,26,80.8%,3.8%,100.0%,80.8%,3.8%,100.0%,80.8%,3.8%,100.0%,80.8%,3.8%,100.0%,80.8%,19.2%,100.0%,19.2%,0.0%,3.8%
TERRAMAR ELEMENTARY,7000 W HAPPY VALLEY RD,PEORIA,MARICOPA,85383,YES,RN,PUBLIC,81,97.5%,1.2%,100.0%,97.5%,1.2%,100.0%,98.8%,1.2%,100.0%,96.3%,3.7%,100.0%,98.8%,1.2%,100.0%,4.9%,0.0%,0.0%
TERRITORIAL EARLY CHILDHOOD CENTER,1088 MAHAN LANE,CHINO VALLEY,YAVAPAI,86323,NO,,PUBLIC,136,77.9%,3.7%,81.6%,77.2%,4.4%,81.6%,77.2%,4.4%,81.6%,91.2%,5.1%,96.3%,92.6%,4.4%,97.1%,5.1%,0.0%,4.4%
THE BEREAN ACADEMY,1169 NORTH COLOMBO AVE,SIERRA VISTA,COCHISE,85635,NO,,CHARTER,30,83.3%,3.3%,86.7%,83.3%,3.3%,86.7%,83.3%,3.3%,86.7%,86.7%,0.0%,86.7%,83.3%,3.3%,86.7%,3.3%,0.0%,0.0%
THE CREIGHTON ACADEMY,2802 E MCDOWELL RD,PHOENIX,MARICOPA,85008,YES,LPN,PUBLIC,51,94.1%,0.0%,94.1%,94.1%,0.0%,94.1%,94.1%,0.0%,94.1%,98.0%,0.0%,98.0%,98.0%,0.0%,98.0%,0.0%,0.0%,0.0%
THE FAMILY SCHOOL,1127 W MCDOWELL RD,PHOENIX,MARICOPA,85007,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
THE PAIDEIA ACADEMY OF SOUTH PHOENIX,7777 S 15TH TER,PHOENIX,MARICOPA,85042,YES,RN,CHARTER,73,95.9%,2.7%,98.6%,95.9%,2.7%,98.6%,94.5%,2.7%,97.3%,94.5%,2.7%,97.3%,95.9%,2.7%,98.6%,4.1%,0.0%,4.1%
THOMAS A EDISON SCHOOL,804 N 18TH ST,PHOENIX,MARICOPA,85006,YES,RN,PUBLIC,46,95.7%,4.3%,100.0%,97.8%,2.2%,100.0%,95.7%,4.3%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.3%,0.0%,0.0%
THOMAS M KNOLES ELEMENTARY SCHOOL,4005 E BUTLER AVE,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,70,92.9%,7.1%,100.0%,92.9%,7.1%,100.0%,91.4%,8.6%,100.0%,91.4%,7.1%,100.0%,95.7%,4.3%,100.0%,8.6%,0.0%,7.1%
THOMPSON RANCH ELEMENTARY,11800 W THOMPSON RANCH RD,EL MIRAGE,MARICOPA,85335,NO,,PUBLIC,80,92.5%,1.3%,93.8%,92.5%,1.3%,93.8%,92.5%,1.3%,93.8%,92.5%,1.3%,93.8%,92.5%,1.3%,93.8%,1.3%,0.0%,1.3%
TIERRA DEL SOL ELEMENTARY SCHOOL,16551 S SOMERTON AVE,SOMERTON,YUMA,85350,YES,RN,PUBLIC,106,97.2%,0.0%,97.2%,95.3%,0.0%,95.3%,97.2%,0.0%,97.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TOLSON ELEMENTARY SCHOOL,1000 S GREASEWOOD RD,TUCSON,PIMA,85745,YES,RN,PUBLIC,55,96.4%,0.0%,96.4%,96.4%,0.0%,96.4%,98.2%,0.0%,98.2%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TOLTEC ELEMENTARY  SCHOOL,3315 N TOLTEC RD,ELOY,PINAL,85131,NO,,PUBLIC,28,92.9%,3.6%,100.0%,92.9%,3.6%,100.0%,92.9%,3.6%,100.0%,92.9%,3.6%,100.0%,96.4%,3.6%,100.0%,3.6%,0.0%,3.6%
TOMAHAWK ELEMENTARY SCHOOL,7820 W TURNEY AVE,PHOENIX,MARICOPA,85033,YES,LPN,PUBLIC,121,92.6%,0.8%,94.2%,94.2%,0.8%,95.0%,95.0%,0.8%,95.9%,98.3%,0.8%,99.2%,99.2%,0.8%,100.0%,0.8%,0.0%,0.8%
TONALEA ELEMENTARY SCHOOL,6720 E CONTINENTAL DR,SCOTTSDALE,MARICOPA,85257,YES,RN,PRIVATE,47,91.5%,0.0%,91.5%,93.6%,0.0%,93.6%,91.5%,0.0%,91.5%,93.6%,0.0%,93.6%,95.7%,0.0%,95.7%,0.0%,0.0%,0.0%
TOPOCK ELEMENTARY SCHOOL,5083 TULE DR,TOPOCK,MOHAVE,86436,NO,,PUBLIC,23,82.6%,4.3%,87.0%,82.6%,4.3%,87.0%,82.6%,4.3%,87.0%,82.6%,4.3%,87.0%,82.6%,4.3%,87.0%,4.3%,0.0%,0.0%
TOWN & COUNTRY ELEMENTARY SCHOOL,1313 S LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,41,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.4%,0.0%,2.4%
TOWNE MEADOWS ELEMENTARY SCHOOL,1101 N RECKER RD,HIGLEY,MARICOPA,85234,YES,RN,PUBLIC,61,95.1%,3.3%,100.0%,95.1%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,96.7%,3.3%,100.0%,3.3%,0.0%,3.3%
TRAILSIDE POINT ELEMENTARY,7272 W VINEYARD RD,LAVEEN,MARICOPA,85339,YES,RN,PUBLIC,88,96.6%,2.3%,98.9%,96.6%,2.3%,98.9%,94.3%,2.3%,96.6%,96.6%,2.3%,98.9%,97.7%,2.3%,100.0%,2.3%,0.0%,2.3%
TRES RIOS ELEMENTARY SCHOOL,5025 S 103RD AVE,TOLLESON,MARICOPA,85353,YES,LPN,PUBLIC,58,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,98.3%,1.7%,100.0%,1.7%,0.0%,1.7%
TRI-CITY CHRISTIAN ACADEMY,2211 W GERMANN RD,CHANDLER,MARICOPA,85286,NO,,PRIVATE,22,72.7%,27.3%,100.0%,72.7%,27.3%,100.0%,72.7%,18.2%,100.0%,63.6%,27.3%,95.5%,77.3%,22.7%,100.0%,31.8%,0.0%,18.2%
TRINITY CHRISTIAN SCHOOL,1071 MOGOLLON RD,PRESCOTT,YAVAPAI,86301,NO,,PRIVATE,33,66.7%,33.3%,100.0%,66.7%,33.3%,100.0%,66.7%,33.3%,100.0%,69.7%,30.3%,100.0%,69.7%,30.3%,100.0%,42.4%,0.0%,24.2%
TRINITY LUTHERAN ELEMENTARY SCHOOL - LITCHFIELD PARK,830 PLAZA CIR,LITCHFIELD PARK,MARICOPA,85340,NO,,PRIVATE,31,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,93.5%,6.5%,100.0%,6.5%,0.0%,6.5%
TRIUMPHANT LEARNING CENTER,201 E MAIN ST,SAFFORD,GRAHAM,85546,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TSE HOOTSOOI PRIMARY LEARNING CENTER,NAVAJO ROUTE 12,FORT DEFIANCE,APACHE,86504,NO,,PUBLIC,114,99.1%,0.0%,99.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TSEHOOTSOOI DINE BI'OLTA' (NAVAJO IMMERSION),NORTH CHEE DODGE DRIVE,WINDOW ROCK,APACHE,86515,NO,,PUBLIC,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TUBA CITY ELEMENTARY SCHOOL,MAPLE STREET,TUBA CITY,COCONINO,86045,NO,,PUBLIC,63,96.8%,0.0%,96.8%,98.4%,0.0%,98.4%,88.9%,0.0%,88.9%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TUCSON COUNTRY DAY SCHOOL,9239 E WRIGHTSTOWN RD,TUCSON,PIMA,85715,NO,,CHARTER,50,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TUCSON INTERNATIONAL ACADEMY MIDVALE,1625 W VALENCIA RD #109,TUCSON,PIMA,85746,NO,,CHARTER,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TUCSON WALDORF SCHOOL,3605 E RIVER RD,TUCSON,PIMA,85718,NO,,PRIVATE,<20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
TULLY ELEMENTARY ACCELERATED MAGNET SCHOOL,1701 W EL RIO DR,TUCSON,PIMA,85745,YES,RN,PUBLIC,44,95.5%,0.0%,95.5%,100.0%,0.0%,100.0%,95.5%,0.0%,95.5%,93.2%,0.0%,93.2%,97.7%,0.0%,97.7%,0.0%,0.0%,0.0%
TUMBLEWEED ELEMENTARY SCHOOL - 85029,4001 W LAUREL LN,PHOENIX,MARICOPA,85029,NO,,PUBLIC,43,97.7%,0.0%,97.7%,97.7%,0.0%,97.7%,97.7%,0.0%,97.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.3%,0.0%,2.3%
TUSCANO ELEMENTARY SCHOOL,3850 S 79TH AVE,PHOENIX,MARICOPA,85043,NO,,PUBLIC,90,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,98.9%,1.1%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,1.1%,0.0%,0.0%
TWIN PEAKS ELEMENTARY SCHOOL,7995 W TWIN PEAKS RD,TUCSON,PIMA,85743,YES,RN,PUBLIC,108,94.4%,2.8%,97.2%,95.4%,2.8%,98.1%,92.6%,3.7%,96.3%,95.4%,2.8%,98.1%,97.2%,1.9%,99.1%,3.7%,0.0%,2.8%
UNION ELEMENTARY SCHOOL,3834 S 91ST AVE,TOLLESON,MARICOPA,85353,NO,,PUBLIC,87,97.7%,0.0%,100.0%,98.9%,0.0%,100.0%,96.6%,0.0%,100.0%,98.9%,0.0%,100.0%,98.9%,0.0%,98.9%,0.0%,0.0%,0.0%
