SCHOOL NAME,ADDRESS,CITY,COUNTY,ZIP,SCHOOL NURSE,SCHOOL NURSE TYPE,SCHOOL TYPE,ENROLLED,% IMMUNE DTAP,% EXEMPT DTAP,% COMPLIANCE DTAP,% IMMUNE POLIO,% EXEMPT POLIO,% COMPLIANCE POLIO,% IMMUNE MMR,% EXEMPT MMR,% COMPLIANCE MMR,% IMMUNE HEP B,% EXEMPT HEP B,% COMPLIANCE HEP B,% IMMUNE VAR,% EXEMPT VAR,% COMPLIANCE VAR,% PBE,% MEDICAL EXEMPT,% PBE ALL
PUEBLO DEL SOL ELEMENTARY SCHOOL,5130 PASEO LAS PALMAS,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,53,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,1.9%
TOWN & COUNTRY ELEMENTARY SCHOOL,1313 S LENZNER AVE,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,53,86.8%,0.0%,86.8%,88.7%,0.0%,88.7%,94.3%,0.0%,94.3%,92.5%,0.0%,92.5%,96.2%,0.0%,96.2%,0.0%,0.0%,0.0%
VILLAGE MEADOWS ELEMENTARY SCHOOL,905 EL CAMINO REAL,SIERRA VISTA,COCHISE,85635,YES,RN,PUBLIC,55,92.7%,5.5%,100.0%,94.5%,5.5%,100.0%,92.7%,5.5%,100.0%,92.7%,5.5%,100.0%,94.5%,5.5%,100.0%,5.5%,0.0%,5.5%
NACO ELEMENTARY SCHOOL,1911 W VALENZUELA ST,NACO,COCHISE,,NO,,PUBLIC,29,96.6%,0.0%,96.6%,96.6%,0.0%,96.6%,96.6%,0.0%,96.6%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PALOMINAS ELEMENTARY SCHOOL,10385 E HWY 92,HEREFORD,COCHISE,85615,YES,LPN,PUBLIC,38,81.6%,18.4%,100.0%,84.2%,15.8%,100.0%,81.6%,18.4%,100.0%,89.5%,10.5%,100.0%,100.0%,0.0%,100.0%,18.4%,0.0%,10.5%
CORONADO ELEMENTARY SCHOOL,5148 CORONADO SCHOOL DR,SIERRA VISTA,COCHISE,85650,YES,RN,PUBLIC,45,88.9%,8.9%,97.8%,91.1%,8.9%,100.0%,91.1%,8.9%,100.0%,91.1%,8.9%,100.0%,91.1%,8.9%,100.0%,8.9%,0.0%,6.7%
TOLSON ELEMENTARY SCHOOL,1000 S GREASEWOOD RD,TUCSON,PIMA,85745,YES,RN,PUBLIC,56,92.9%,1.8%,94.6%,89.3%,1.8%,92.9%,91.1%,1.8%,92.9%,96.4%,0.0%,98.2%,98.2%,0.0%,98.2%,1.8%,0.0%,1.8%
POMERENE ELEMENTARY SCHOOL,1396 N OLD POMERENE RD,POMERENE,COCHISE,85627,NO,,PUBLIC,<20,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,93.8%,6.3%,100.0%,6.3%,0.0%,6.3%
ELFRIDA ELEMENTARY SCHOOL,4070 W JEFFERSON RD,ELFRIDA,COCHISE,85610,NO,,PUBLIC,<20,80.0%,6.7%,86.7%,80.0%,6.7%,86.7%,80.0%,6.7%,86.7%,80.0%,6.7%,86.7%,80.0%,6.7%,86.7%,6.7%,0.0%,6.7%
PEARCE ELEMENTARY SCHOOL,1487 E SCHOOL RD,PEARCE,COCHISE,85625,NO,,PUBLIC,<20,37.5%,18.8%,56.3%,56.3%,18.8%,75.0%,43.8%,18.8%,62.5%,68.8%,18.8%,87.5%,68.8%,18.8%,87.5%,18.8%,0.0%,18.8%
OUR LADY OF MOUNT CARMEL SCHOOL,2117 S RURAL RD,TEMPE,MARICOPA,85282,YES,RN,PRIVATE,49,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,95.9%,4.1%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
TULLY ELEMENTARY ACCELERATED MAGNET SCHOOL,1701 W EL RIO DR,TUCSON,PIMA,85745,YES,RN,PUBLIC,35,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR LADY OF PERPETUAL HELP SCHOOL-85301,5614 W ORANGEWOOD AVE,GLENDALE,MARICOPA,85301,NO,,PRIVATE,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR LADY OF PERPETUAL HELP SCHOOL-85251,3801 N MILLER RD,SCOTTSDALE,MARICOPA,85251,NO,,PRIVATE,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
OUR MOTHER OF SORROWS SCHOOL,1800 S KOLB RD,TUCSON,PIMA,85710,NO,,PRIVATE,24,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT JOHN XXIII CATHOLIC SCHOOL,16235 N 60TH ST,SCOTTSDALE,MARICOPA,85254,YES,LPN,PRIVATE,51,92.2%,5.9%,100.0%,90.2%,7.8%,100.0%,90.2%,9.8%,100.0%,92.2%,7.8%,100.0%,88.2%,11.8%,100.0%,13.7%,2.0%,5.9%
QUEEN OF PEACE CATHOLIC SCHOOL,109 N MACDONALD ST,MESA,MARICOPA,85201,NO,,PRIVATE,<20,42.1%,0.0%,47.4%,42.1%,0.0%,47.4%,47.4%,0.0%,47.4%,84.2%,0.0%,89.5%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
BLOOM ELEMENTARY SCHOOL,8310 E PIMA ST,TUCSON,PIMA,85715,YES,RN,PUBLIC,58,89.7%,0.0%,93.1%,87.9%,0.0%,91.4%,89.7%,0.0%,91.4%,89.7%,0.0%,91.4%,96.6%,0.0%,96.6%,0.0%,0.0%,0.0%
VAN BUSKIRK ELEMENTARY SCHOOL,725 E FAIR ST,TUCSON,PIMA,85714,YES,RN,PUBLIC,30,96.7%,0.0%,96.7%,93.3%,0.0%,93.3%,93.3%,0.0%,93.3%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SACRED HEART ELEMENTARY SCHOOL,131 N SUMMIT AVE,PRESCOTT,YAVAPAI,86301,NO,,PRIVATE,<20,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,75.0%,8.3%,83.3%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,8.3%,0.0%,8.3%
SAINT AMBROSE SCHOOL,300 S TUCSON BLVD,TUCSON,PIMA,85716,YES,RN,PRIVATE,22,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,4.5%,0.0%,4.5%
SAINT CHARLES MISSION SCHOOL,355 SAN CARLOS AVE,SAN CARLOS,GILA,,NO,,PRIVATE,21,71.4%,0.0%,76.2%,76.2%,0.0%,76.2%,76.2%,0.0%,76.2%,76.2%,0.0%,76.2%,76.2%,0.0%,76.2%,0.0%,0.0%,0.0%
SAINT CYRIL OF ALEXANDRIA SCHOOL,4725 E PIMA ST,TUCSON,PIMA,85712,NO,,PRIVATE,24,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,95.8%,4.2%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,4.2%,0.0%,0.0%
SAINT FRANCIS OF ASSISI SCHOOL,700 W 18TH ST,YUMA,YUMA,85364,NO,,PRIVATE,23,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,95.7%,4.3%,100.0%,4.3%,0.0%,4.3%
SAINT JOHN THE EVANGELIST SCHOOL,600 W AJO WAY,TUCSON,PIMA,85713,NO,,PRIVATE,38,89.5%,10.5%,100.0%,89.5%,10.5%,100.0%,89.5%,10.5%,100.0%,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,10.5%,10.5%,2.6%
SAINT JOSEPH CATHOLIC SCHOOL,215 S CRAYCROFT RD,TUCSON,PIMA,85711,NO,,PRIVATE,22,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,95.5%,4.5%,100.0%,4.5%,0.0%,4.5%
THE BEREAN ACADEMY,1169 NORTH COLOMBO AVE,SIERRA VISTA,COCHISE,85635,NO,,CHARTER,31,74.2%,3.2%,87.1%,74.2%,3.2%,87.1%,77.4%,0.0%,87.1%,77.4%,0.0%,87.1%,87.1%,0.0%,87.1%,12.9%,0.0%,0.0%
CENTER FOR ACADEMIC SUCCESS #3 - 3RD ST,919 3RD ST,DOUGLAS,COCHISE,85607,NO,,CHARTER,44,97.7%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,97.7%,0.0%,97.7%,0.0%,0.0%,0.0%
CENTER FOR ACADEMIC SUCCESS #5,900 CARMELITA DR,SIERRA VISTA,COCHISE,85635,NO,,CHARTER,40,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,95.0%,5.0%,100.0%,5.0%,0.0%,0.0%
OMEGA ALPHA ACADEMY SCHOOL,1402 SAN ANTONIO AVE,DOUGLAS,COCHISE,85607,NO,,CHARTER,25,96.0%,0.0%,100.0%,96.0%,0.0%,100.0%,92.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
VESEY ELEMENTARY SCHOOL,5005 S BUTTS RD,TUCSON,PIMA,85757,YES,RN,PUBLIC,76,98.7%,0.0%,98.7%,98.7%,0.0%,98.7%,97.4%,0.0%,97.4%,98.7%,0.0%,98.7%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINTS PETER & PAUL CATHOLIC SCHOOL,1436 N CAMPBELL AVE,TUCSON,PIMA,85719,YES,RN,PRIVATE,39,97.4%,2.6%,100.0%,97.4%,0.0%,100.0%,97.4%,0.0%,100.0%,97.4%,0.0%,100.0%,97.4%,2.6%,100.0%,2.6%,2.6%,0.0%
MANUEL DEMIGUEL ELEMENTARY SCHOOL,3500 S GILLENWATER DR,FLAGSTAFF,COCONINO,86005,YES,RN,PUBLIC,110,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,92.7%,7.3%,100.0%,93.6%,6.4%,100.0%,95.5%,4.5%,100.0%,7.3%,0.0%,2.7%
STURGEON CROMER ELEMENTARY SCHOOL,7150 E SILVER SADDLE RD,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,65,96.9%,1.5%,98.5%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,98.5%,1.5%,100.0%,1.5%,0.0%,1.5%
KINSEY INQUIRY AND DISCOVERY SCHOOL,1601 S LONETREE ROAD,FLAGSTAFF,COCONINO,86001,YES,RN,PUBLIC,55,94.5%,0.0%,94.5%,94.5%,0.0%,94.5%,94.5%,0.0%,94.5%,96.4%,0.0%,96.4%,98.2%,0.0%,98.2%,0.0%,0.0%,0.0%
EVA MARSHALL ELEMENTARY SCHOOL,850 N BONITO ST,FLAGSTAFF,COCONINO,86001,YES,RN,PUBLIC,53,96.2%,3.8%,100.0%,94.3%,5.7%,100.0%,94.3%,5.7%,100.0%,90.6%,9.4%,100.0%,94.3%,5.7%,100.0%,11.3%,0.0%,1.9%
FRANCES J WARREN ELEMENTARY SCHOOL,3505 W MILTON RD,TUCSON,PIMA,85746,YES,RN,PUBLIC,30,96.7%,0.0%,96.7%,96.7%,0.0%,96.7%,96.7%,0.0%,96.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
W F KILLIP ELEMENTARY SCHOOL,2300 E 6TH AVE,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,51,88.2%,0.0%,92.2%,92.2%,0.0%,92.2%,94.1%,0.0%,94.1%,94.1%,0.0%,94.1%,94.1%,0.0%,94.1%,2.0%,0.0%,0.0%
CHARLES W SECHRIST ELEMENTARY SCHOOL,2230 N FT VALLEY RD,FLAGSTAFF,COCONINO,86001,YES,RN,PUBLIC,68,89.7%,10.3%,100.0%,89.7%,10.3%,100.0%,88.2%,10.3%,98.5%,91.2%,8.8%,100.0%,98.5%,0.0%,98.5%,10.3%,0.0%,5.9%
JOHN Q THOMAS ELEMENTARY SCHOOL,3300 E LOCKETT RD,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,69,98.6%,0.0%,100.0%,98.6%,0.0%,100.0%,98.6%,0.0%,100.0%,98.6%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LEUPP PUBLIC SCHOOL,45 MILES NORTHEAST OF FLAGSTAFF ON EAST SIDE OF LEUPP RD,LEUPP,COCONINO,86035,YES,RN,PUBLIC,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WEITZEL'S PUENTE DE HOZHO BILINQUAL SCHOOL,3401 N 4TH ST,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,75,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,97.3%,2.7%,100.0%,98.7%,1.3%,100.0%,100.0%,0.0%,100.0%,2.7%,2.7%,2.7%
THOMAS M KNOLES ELEMENTARY SCHOOL,4005 E BUTLER AVE,FLAGSTAFF,COCONINO,86004,YES,RN,PUBLIC,58,89.7%,10.3%,100.0%,89.7%,10.3%,100.0%,91.4%,8.6%,100.0%,94.8%,5.2%,100.0%,93.1%,6.9%,100.0%,10.3%,0.0%,6.9%
WHEELER ELEMENTARY SCHOOL,1818 E AVENIDA DEL SOL,TUCSON,PIMA,85710,YES,RN,PUBLIC,59,91.5%,0.0%,91.5%,89.8%,0.0%,89.8%,91.5%,0.0%,91.5%,96.6%,0.0%,96.6%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
WILLIAMS ELEMENTARY/MIDDLE SCHOOL,601 N 7TH ST,WILLIAMS,COCONINO,86046,NO,,PUBLIC,44,84.1%,9.1%,93.2%,88.6%,9.1%,97.7%,75.0%,9.1%,84.1%,86.4%,9.1%,95.5%,86.4%,9.1%,95.5%,9.1%,0.0%,6.8%
GRAND CANYON ELEMENTARY,1 BOULDER ST,GRAND CANYON,COCONINO,86023,NO,,PUBLIC,<20,89.5%,0.0%,89.5%,78.9%,0.0%,78.9%,89.5%,0.0%,89.5%,100.0%,0.0%,100.0%,94.7%,0.0%,94.7%,0.0%,0.0%,0.0%
FREDONIA ELEMENTARY SCHOOL,222 N 200 EAST,FREDONIA,COCONINO,86022,NO,,PUBLIC,<20,91.7%,0.0%,91.7%,91.7%,0.0%,91.7%,91.7%,0.0%,91.7%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
LAKE VIEW ELEMENTARY SCHOOL,1801 N NAVAJO DR,PAGE,COCONINO,,YES,RN,PUBLIC,146,83.6%,3.4%,87.0%,85.6%,1.4%,87.0%,84.2%,3.4%,87.7%,91.1%,2.1%,93.2%,91.8%,2.1%,93.8%,3.4%,3.4%,0.0%
TUBA CITY ELEMENTARY SCHOOL,MAPLE STREET,TUBA CITY,COCONINO,86045,NO,,PUBLIC,56,98.2%,0.0%,98.2%,100.0%,0.0%,100.0%,80.4%,0.0%,80.4%,100.0%,0.0%,100.0%,98.2%,0.0%,98.2%,0.0%,0.0%,0.0%
DZIL LIBEI ELEMENTARY SCHOOL,PO BOX 67,TUBA CITY,COCONINO,86045,NO,,PUBLIC,<20,83.3%,0.0%,83.3%,83.3%,0.0%,83.3%,75.0%,0.0%,75.0%,75.0%,0.0%,75.0%,83.3%,0.0%,83.3%,0.0%,0.0%,0.0%
TSINAABAAS HABITIIN ELEMENTARY SCHOOL,"HWY 89, 2 MILES EAST OF GAP TRADING POST",TUBA CITY,COCONINO,86045,NO,,PUBLIC,<20,90.9%,0.0%,90.9%,81.8%,0.0%,81.8%,81.8%,0.0%,81.8%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JOHN E WHITE ELEMENTARY SCHOOL,2315 W CANADA ST,TUCSON,PIMA,85746,YES,RN,PUBLIC,116,96.6%,0.0%,97.4%,95.7%,0.0%,96.6%,95.7%,0.0%,96.6%,98.3%,0.0%,99.1%,99.1%,0.0%,99.1%,0.0%,0.0%,0.0%
MAINE CONSOLIDATED SCHOOL,10 SPRING VALLEY RD,PARKS,COCONINO,86018,NO,,PUBLIC,<20,56.3%,18.8%,75.0%,62.5%,18.8%,81.3%,50.0%,18.8%,68.8%,62.5%,18.8%,81.3%,75.0%,18.8%,93.8%,18.8%,0.0%,18.8%
SAINTS SIMON AND JUDE SCHOOL,6351 N 27TH AVE,PHOENIX,MARICOPA,85017,YES,RN,PRIVATE,42,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,97.6%,2.4%,100.0%,97.6%,2.4%,100.0%,4.8%,0.0%,2.4%
SAINT AGNES CATHOLIC SCHOOL,2311 E PALM LN,PHOENIX,MARICOPA,85006,NO,,PRIVATE,<20,90.0%,0.0%,90.0%,90.0%,0.0%,90.0%,90.0%,0.0%,90.0%,65.0%,0.0%,65.0%,90.0%,0.0%,90.0%,0.0%,0.0%,0.0%
SAINT ANTHONY OF PADUA ELMENTARY SCHOOL,501 E 2ND ST,CASA GRANDE,PINAL,85122,NO,,PRIVATE,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT CATHERINE OF SIENA SCHOOL,6413 S CENTRAL AVE,PHOENIX,MARICOPA,85042,NO,,PRIVATE,21,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,95.2%,0.0%,100.0%,95.2%,4.8%,100.0%,4.8%,0.0%,0.0%
W V WHITMORE ELEMENTARY SCHOOL,5330 E GLENN ST,TUCSON,PIMA,85712,YES,RN,PUBLIC,45,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,97.8%,2.2%,100.0%,2.2%,0.0%,2.2%
SAINT FRANCIS XAVIER SCHOOL,4715 N CENTRAL AVE,PHOENIX,MARICOPA,85012,YES,RN,PRIVATE,53,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,98.1%,1.9%,100.0%,100.0%,0.0%,100.0%,1.9%,0.0%,0.0%
SAINT GREGORY SCHOOL,3440 N 18TH AVE,PHOENIX,MARICOPA,85015,YES,RN,PRIVATE,25,96.0%,4.0%,100.0%,96.0%,4.0%,100.0%,92.0%,8.0%,100.0%,92.0%,8.0%,100.0%,92.0%,4.0%,100.0%,8.0%,4.0%,4.0%
SAINT JEROME CATHOLIC SCHOOL,10815 N 35TH AVE,PHOENIX,MARICOPA,85029,NO,,PRIVATE,26,100.0%,0.0%,100.0%,96.2%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT JOHN VIANNEY CATHOLIC SCHOOL,539 LA PASADA BLVD,GOODYEAR,MARICOPA,,NO,,PRIVATE,50,98.0%,0.0%,100.0%,98.0%,0.0%,100.0%,98.0%,0.0%,100.0%,98.0%,0.0%,98.0%,98.0%,0.0%,98.0%,0.0%,0.0%,0.0%
SAINT MARY-BASHA CATHOLIC SCHOOL,200 W GALVESTON ST,CHANDLER,MARICOPA,85225,YES,RN,PRIVATE,28,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
JOHN E WRIGHT ELEMENTARY SCHOOL,4311 E LINDEN ST,TUCSON,PIMA,85712,YES,RN,PUBLIC,74,86.5%,1.4%,87.8%,87.8%,1.4%,89.2%,75.7%,1.4%,77.0%,87.8%,1.4%,89.2%,94.6%,1.4%,95.9%,1.4%,0.0%,1.4%
SAINT PETER INDIAN MISSION SCHOOL,1500 N ST PETER RD,BAPCHULE,PINAL,,YES,RN,PRIVATE,21,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
SAINT THOMAS AQUINAS GRADE SCHOOL,13720 W THOMAS RD,AVONDALE,MARICOPA,85392,YES,RN,PRIVATE,38,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,97.4%,2.6%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,2.6%,0.0%,0.0%
SAINT THOMAS THE APOSTLE CATHOLIC SCHOOL,4510 N 24TH ST,PHOENIX,MARICOPA,85016,YES,RN,PRIVATE,47,100.0%,0.0%,100.0%,97.9%,0.0%,100.0%,100.0%,0.0%,100.0%,97.9%,2.1%,100.0%,100.0%,0.0%,100.0%,2.1%,0.0%,0.0%
SAINT TIMOTHY CATHOLIC SCHOOL,2520 S ALMA SCHOOL RD,MESA,MARICOPA,85210,YES,RN,PRIVATE,21,95.2%,4.8%,100.0%,95.2%,4.8%,100.0%,85.7%,14.3%,100.0%,95.2%,4.8%,100.0%,85.7%,9.5%,100.0%,19.0%,0.0%,4.8%
SAINT VINCENT DE PAUL CATHOLIC SCHOOL,3130 N 51ST AVE,PHOENIX,MARICOPA,85031,YES,RN,PRIVATE,34,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,97.1%,0.0%,97.1%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
TRINITY LUTHERAN ELEMENTARY SCHOOL - LITCHFIELD PARK,830 PLAZA CIR,LITCHFIELD PARK,MARICOPA,85340,NO,,PRIVATE,37,86.5%,13.5%,100.0%,86.5%,13.5%,100.0%,86.5%,13.5%,100.0%,89.2%,10.8%,100.0%,91.9%,8.1%,100.0%,13.5%,0.0%,8.1%
PINE FOREST SCHOOL,2257 E CEDAR AVENUE,FLAGSTAFF,COCONINO,86004,NO,,CHARTER,24,75.0%,25.0%,100.0%,75.0%,25.0%,100.0%,62.5%,25.0%,87.5%,75.0%,25.0%,100.0%,70.8%,25.0%,95.8%,25.0%,0.0%,25.0%
BASIS - FLAGSTAFF,1700 N GEMINI DR,FLAGSTAFF,COCONINO,86001,NO,,CHARTER,68,94.1%,5.9%,100.0%,95.6%,4.4%,100.0%,94.1%,5.9%,100.0%,95.6%,4.4%,100.0%,97.1%,2.9%,100.0%,7.4%,0.0%,2.9%
MOUNTAIN SCHOOL,311 W CATTLE DRIVE TRAIL,FLAGSTAFF,COCONINO,86005,NO,,CHARTER,34,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,97.1%,2.9%,100.0%,2.9%,0.0%,2.9%
FLAGSTAFF JUNIOR ACADEMY ELEMENTARY CAMPUS,306 W CEDAR AVE,FLAGSTAFF,COCONINO,,NO,,PUBLIC,<20,85.0%,10.0%,100.0%,85.0%,10.0%,100.0%,85.0%,10.0%,100.0%,85.0%,10.0%,100.0%,90.0%,10.0%,100.0%,10.0%,0.0%,10.0%
STAR CHARTER SCHOOL,145 LEUPP RD,FLAGSTAFF,COCONINO,86004,NO,,CHARTER,<20,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,91.7%,8.3%,100.0%,8.3%,0.0%,8.3%
HAVEN MONTESSORI CHARTER SCHOOL,621 W CLAY AVE,FLAGSTAFF,COCONINO,86001,NO,,CHARTER,<20,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,94.1%,5.9%,100.0%,5.9%,0.0%,5.9%
COPPER RIM ELEMENTARY SCHOOL,1600 MESQUITE,GLOBE,GILA,85501,YES,RN,PUBLIC,107,97.2%,2.8%,100.0%,96.3%,3.7%,100.0%,93.5%,6.5%,100.0%,94.4%,5.6%,100.0%,98.1%,1.9%,100.0%,6.5%,0.0%,1.9%
PAYSON ELEMENTARY SCHOOL,500 E RANCHO RD,PAYSON,GILA,85541,NO,,PUBLIC,161,81.4%,16.8%,100.0%,83.2%,16.8%,100.0%,81.4%,18.0%,100.0%,89.4%,10.6%,100.0%,88.8%,11.2%,100.0%,18.6%,0.0%,9.9%
BONILLAS ELEMENTARY BASIC CURRICULUM MAGN,4757 E WINSETT BLVD,TUCSON,PIMA,85711,YES,RN,PUBLIC,60,91.7%,0.0%,91.7%,90.0%,0.0%,90.0%,91.7%,0.0%,91.7%,95.0%,0.0%,95.0%,98.3%,0.0%,98.3%,0.0%,0.0%,0.0%
DR. CHARLES A. BEJARANO ELEMENTARY SCHOOL,4635 E RAGUS RD B,MIAMI,GILA,85539,NO,,PUBLIC,72,93.1%,1.4%,94.4%,93.1%,1.4%,94.4%,93.1%,1.4%,94.4%,93.1%,1.4%,94.4%,93.1%,1.4%,94.4%,1.4%,0.0%,0.0%
LEONOR HAMBLY K-8,824 THORNE AVE,WINKLEMAN,GILA,85292,NO,,PUBLIC,<20,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,100.0%,0.0%,100.0%,0.0%,0.0%,0.0%
PINE STRAWBERRY ELEMENTARY SCHOOL,3868 N PINE CREEK DR,PINE,GILA,85544,NO,,PUBLIC,<20,63.6%,18.2%,81.8%,63.6%,18.2%,81.8%,63.6%,18.2%,81.8%,81.8%,18.2%,100.0%,81.8%,18.2%,100.0%,18.2%,18.2%,18.2%
BOOTH-FICKETT MATH/SCIENCE K-8 MAGNET SCHOOL,450 S MONTEGO DR,TUCSON,PIMA,85710,YES,RN,PUBLIC,49,93.9%,2.0%,95.9%,95.9%,2.0%,98.0%,95.9%,2.0%,98.0%,98.0%,2.0%,100.0%,98.0%,2.0%,100.0%,2.0%,0.0%,2.0%
YUMA LUTHERAN SCHOOL,2555 ENGLER AVE,YUMA,YUMA,85365,YES,LPN,PRIVATE,48,91.7%,4.2%,95.8%,91.7%,4.2%,95.8%,91.7%,4.2%,95.8%,91.7%,4.2%,95.8%,91.7%,4.2%,95.8%,4.2%,0.0%,4.2%
DREAM CITY CHRISTIAN SCHOOLS,21000 N 75TH AVE,GLENDALE,MARICOPA,85308,YES,RN,PRIVATE,34,73.5%,26.5%,100.0%,73.5%,26.5%,100.0%,82.4%,17.6%,100.0%,70.6%,26.5%,100.0%,73.5%,26.5%,100.0%,26.5%,2.9%,17.6%
NORTHWEST CHRISTIAN SCHOOL - MAIN CAMPUS,16615 N 43RD AVE,PHOENIX,MARICOPA,,YES,RN,PRIVATE,78,82.1%,14.1%,96.2%,75.6%,17.9%,93.6%,76.9%,19.2%,96.2%,80.8%,14.1%,94.9%,82.1%,15.4%,97.4%,20.5%,0.0%,7.7%
PHOENIX CHRISTIAN K-8 SCHOOL,2425 N 26TH ST,PHOENIX,MARICOPA,85008,NO,,PRIVATE,21,81.0%,14.3%,95.2%,81.0%,14.3%,100.0%,85.7%,14.3%,100.0%,71.4%,28.6%,100.0%,71.4%,28.6%,100.0%,28.6%,0.0%,9.5%
