,Unnamed: 0,school,type,address,city,county,zip,nurse,enrolled,dtap,polio,mmr,hepb,var,exempt_dtap,exempt_polio,exempt_mmr,exempt_hepb,exempt_var,year,mmr_vax_count,exempt_count_mmr,unvax_mmr,missing_forms_mmr,polio_vax_count,exempt_count_polio,unvax_polio,missing_forms_polio,dtap_vax_count,exempt_count_dtap,unvax_dtap,missing_forms_dtap,hep_vax_count,exempt_count_hep,unvax_hep,missing_forms_hep,var_vax_count,exempt_count_var,unvax_var,missing_forms_var,mf2_mmr,mf2_polio,mf2_dtap,mf2_hep,mf2_var,mmr_herd_immune,polio_herd_immune,dtap_herd_immune,hep_herd_immune,var_herd_immune
10886,10886,david crockett school,public,501 n 36th st,phoenix,maricopa,85008.0,yes,81.0,0.951,0.951,0.951,0.951,0.951,0.025,0.025,0.025,0.025,0.025,2023,78.0,2.0,3.0,1.0,78.0,2.0,3.0,1.0,78.0,2.0,3.0,1.0,78.0,2.0,3.0,1.0,78.0,2.0,3.0,1.0,no,no,no,no,no,yes,yes,yes,yes,yes
10887,10887,davidson elementary school,public,3950 e paradise falls dr,tucson,pima,85712.0,yes,43.0,0.8840000000000001,0.93,0.86,0.953,0.9770000000000001,0.0,0.0,0.0,0.0,0.0,2023,37.0,0.0,6.0,6.0,40.0,0.0,3.0,3.0,39.0,0.0,4.0,4.0,41.0,0.0,2.0,2.0,43.0,0.0,0.0,0.0,yes,yes,yes,yes,no,no,no,no,yes,yes
10888,10888,davis bilingual magnet school,public,500 w st mary's rd,tucson,pima,85701.0,yes,52.0,0.9420000000000001,0.9420000000000001,0.9420000000000001,0.9620000000000001,0.9420000000000001,0.019,0.019,0.019,0.019,0.019,2023,49.0,1.0,3.0,2.0,49.0,1.0,3.0,2.0,49.0,1.0,3.0,2.0,51.0,1.0,1.0,0.0,49.0,1.0,3.0,2.0,yes,yes,yes,no,yes,no,no,no,yes,no
10889,10889,dayspring preschool,private,1365 e elliot rd,tempe,maricopa,85284.0,no,23.0,0.913,0.9570000000000001,0.913,0.9570000000000001,0.9570000000000001,0.087,0.043,0.087,0.043,0.043,2023,21.0,2.0,2.0,0.0,23.0,1.0,0.0,-1.0,21.0,2.0,2.0,0.0,23.0,1.0,0.0,-1.0,23.0,1.0,0.0,-1.0,no,no,no,no,no,no,yes,no,yes,yes
10890,10890,degrazia elementary school,public,5051 w overton rd,tucson,pima,85742.0,no,48.0,0.938,0.9790000000000001,0.958,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,46.0,0.0,2.0,2.0,47.0,0.0,1.0,1.0,46.0,0.0,2.0,2.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,yes,no,yes,no,no,yes,yes,no,yes,yes
10892,10892,desert canyon elementary,public,10203 e mcdowell mountain ranch rd,scottsdale,maricopa,85255.0,yes,47.0,0.9359999999999999,0.9359999999999999,0.9359999999999999,0.9570000000000001,1.0,0.043,0.043,0.021,0.043,0.0,2023,44.0,1.0,3.0,2.0,44.0,2.0,3.0,1.0,44.0,2.0,3.0,1.0,45.0,2.0,2.0,0.0,47.0,0.0,0.0,0.0,yes,no,no,no,no,no,no,no,yes,yes
10893,10893,desert christian k-8 school - e wrightstown rd,private,9415 e wrightstown rd,tucson,pima,85715.0,no,24.0,0.583,0.625,0.583,0.792,0.792,0.41700000000000004,0.375,0.41700000000000004,0.20800000000000002,0.20800000000000002,2023,14.0,6.0,10.0,4.0,15.0,6.0,9.0,3.0,14.0,6.0,10.0,4.0,20.0,5.0,4.0,-1.0,20.0,5.0,4.0,-1.0,yes,yes,yes,no,no,no,no,no,no,no
10894,10894,desert cove elementary school,charter,11020 n 28th st,phoenix,maricopa,85028.0,yes,40.0,0.9,0.925,0.8250000000000001,0.9,0.925,0.075,0.05,0.075,0.075,0.075,2023,33.0,3.0,7.0,4.0,37.0,2.0,3.0,1.0,36.0,3.0,4.0,1.0,36.0,3.0,4.0,1.0,37.0,3.0,3.0,0.0,yes,no,no,no,no,no,no,no,no,no
10896,10896,desert harbor elementary school,public,15585 n 91st ave,peoria,maricopa,85382.0,yes,69.0,0.841,0.826,0.855,0.899,0.87,0.13,0.145,0.145,0.10099999999999999,0.13,2023,59.0,9.0,10.0,1.0,57.0,9.0,12.0,3.0,59.0,8.0,10.0,2.0,63.0,7.0,6.0,-1.0,61.0,8.0,8.0,0.0,no,yes,yes,no,no,no,no,no,no,no
10897,10897,desert heights elementary charter school,charter,5821 w beverly ln,glendale,maricopa,85306.0,no,75.0,0.867,0.88,0.92,0.92,0.9329999999999999,0.12,0.12,0.08,0.08,0.067,2023,69.0,6.0,6.0,0.0,66.0,8.0,9.0,1.0,66.0,8.0,9.0,1.0,69.0,6.0,6.0,0.0,70.0,5.0,5.0,0.0,no,no,no,no,no,no,no,no,no,no
10898,10898,desert horizon elementary school,public,8525 w osborn rd,phoenix,maricopa,85037.0,no,80.0,0.888,0.9500000000000001,0.938,0.963,0.963,0.038,0.038,0.05,0.025,0.025,2023,76.0,4.0,4.0,0.0,76.0,3.0,4.0,1.0,72.0,3.0,8.0,5.0,78.0,2.0,2.0,0.0,78.0,2.0,2.0,0.0,no,no,yes,no,no,no,yes,no,yes,yes
10899,10899,desert marigold school,charter,6210 s 28th st,phoenix,maricopa,85042.0,no,34.0,0.618,0.588,0.647,0.706,0.794,0.38200000000000006,0.41200000000000003,0.353,0.294,0.20600000000000002,2023,22.0,8.0,12.0,4.0,20.0,9.0,14.0,5.0,22.0,9.0,12.0,3.0,25.0,8.0,9.0,1.0,27.0,6.0,7.0,1.0,yes,yes,yes,no,no,no,no,no,no,no
10900,10900,desert meadows elementary school,public,6855 w meadows loop e,laveen,maricopa,85339.0,no,81.0,0.642,0.7040000000000001,0.642,0.691,0.728,0.049,0.049,0.049,0.049,0.049,2023,53.0,3.0,28.0,25.0,58.0,3.0,23.0,20.0,53.0,3.0,28.0,25.0,56.0,3.0,25.0,22.0,59.0,3.0,22.0,19.0,yes,yes,yes,yes,yes,no,no,no,no,no
10901,10901,desert mesa elementary school,public,2350 s avenue 7 1/2 e,yuma,yuma,85365.0,yes,107.0,0.925,0.9440000000000001,0.935,0.981,0.991,0.0,0.0,0.0,0.0,0.0,2023,101.0,0.0,6.0,6.0,102.0,0.0,5.0,5.0,99.0,0.0,8.0,8.0,105.0,0.0,2.0,2.0,107.0,0.0,0.0,0.0,yes,yes,yes,yes,no,no,no,no,yes,yes
10902,10902,desert mirage elementary school,public,8605 w maryland ave,glendale,maricopa,85305.0,no,85.0,0.8940000000000001,0.9059999999999999,0.9059999999999999,0.8940000000000001,0.941,0.106,0.094,0.094,0.106,0.059000000000000004,2023,78.0,8.0,7.0,-1.0,78.0,8.0,7.0,-1.0,76.0,9.0,9.0,0.0,76.0,9.0,9.0,0.0,80.0,5.0,5.0,0.0,no,no,no,no,no,no,no,no,no,no
10903,10903,desert mountain elementary - 85142,public,22301 s hawes rd,queen creek,maricopa,85142.0,no,81.0,0.9259999999999999,0.9259999999999999,0.9259999999999999,0.951,0.963,0.07400000000000001,0.07400000000000001,0.07400000000000001,0.049,0.037000000000000005,2023,76.0,6.0,5.0,-1.0,76.0,6.0,5.0,-1.0,76.0,6.0,5.0,-1.0,78.0,4.0,3.0,-1.0,79.0,3.0,2.0,-1.0,no,no,no,no,no,no,no,no,yes,yes
10904,10904,desert mountain school - 85086,public,35959 north 7th avenue,phoenix,maricopa,85086.0,yes,28.0,0.821,0.8570000000000001,0.821,0.821,0.893,0.179,0.14300000000000002,0.179,0.179,0.107,2023,23.0,5.0,5.0,0.0,24.0,4.0,4.0,0.0,23.0,5.0,5.0,0.0,23.0,5.0,5.0,0.0,26.0,3.0,2.0,-1.0,no,no,no,no,no,no,no,no,no,no
10905,10905,desert oasis elementary school-85037,public,8802 w mcdowell rd,phoenix,maricopa,85037.0,no,59.0,0.881,0.915,0.8470000000000001,0.932,0.966,0.034,0.034,0.034,0.034,0.034,2023,50.0,2.0,9.0,7.0,54.0,2.0,5.0,3.0,52.0,2.0,7.0,5.0,55.0,2.0,4.0,2.0,57.0,2.0,2.0,0.0,yes,yes,yes,yes,no,no,no,no,no,yes
10906,10906,desert oasis elementary school-85387,public,17161 w bajada rd,surprise,maricopa,85387.0,no,70.0,0.914,0.9,0.914,0.9,0.914,0.086,0.086,0.086,0.086,0.086,2023,64.0,6.0,6.0,0.0,63.0,6.0,7.0,1.0,64.0,6.0,6.0,0.0,63.0,6.0,7.0,1.0,64.0,6.0,6.0,0.0,no,no,no,no,no,no,no,no,no,no
10907,10907,desert palms elementary school,public,11441 n 55th ave,glendale,maricopa,85304.0,yes,28.0,0.821,0.7859999999999999,0.8570000000000001,0.7859999999999999,0.929,0.107,0.107,0.107,0.071,0.071,2023,24.0,3.0,4.0,1.0,23.0,3.0,5.0,2.0,23.0,3.0,5.0,2.0,23.0,2.0,5.0,3.0,27.0,2.0,1.0,-1.0,no,yes,yes,yes,no,no,no,no,no,no
10908,10908,desert sage elementary school,public,4035 w alameda,glendale,maricopa,85310.0,yes,66.0,0.9550000000000001,0.9390000000000001,0.9550000000000001,0.9550000000000001,0.9550000000000001,0.045,0.0,0.045,0.045,0.045,2023,64.0,3.0,2.0,-1.0,62.0,0.0,4.0,4.0,64.0,3.0,2.0,-1.0,64.0,3.0,2.0,-1.0,64.0,3.0,2.0,-1.0,no,yes,no,no,no,yes,no,yes,yes,yes
10909,10909,desert shadows elementary school,public,5902 e sweetwater ave,scottsdale,maricopa,85254.0,yes,71.0,0.873,0.915,0.887,0.9440000000000001,0.9440000000000001,0.055999999999999994,0.055999999999999994,0.055999999999999994,0.042,0.055999999999999994,2023,63.0,4.0,8.0,4.0,65.0,4.0,6.0,2.0,62.0,4.0,9.0,5.0,68.0,3.0,3.0,0.0,68.0,4.0,3.0,-1.0,yes,yes,yes,no,no,no,no,no,no,no
10910,10910,desert sonora elementary school,public,301 n carlisle ave,somerton,yuma,85350.0,no,59.0,0.932,0.932,0.932,0.9490000000000001,0.966,0.034,0.034,0.034,0.017,0.034,2023,55.0,2.0,4.0,2.0,55.0,2.0,4.0,2.0,55.0,2.0,4.0,2.0,56.0,1.0,3.0,2.0,57.0,2.0,2.0,0.0,yes,yes,yes,yes,no,no,no,no,no,yes
10911,10911,desert spirit,public,7355 w orangewood ave,glendale,maricopa,85303.0,yes,58.0,0.983,0.983,0.983,0.983,0.983,0.017,0.017,0.017,0.017,0.017,2023,58.0,1.0,0.0,-1.0,58.0,1.0,0.0,-1.0,58.0,1.0,0.0,-1.0,58.0,1.0,0.0,-1.0,58.0,1.0,0.0,-1.0,no,no,no,no,no,yes,yes,yes,yes,yes
10912,10912,desert springs preparatory elementary school,public,6010 e acoma dr,scottsdale,maricopa,85254.0,yes,37.0,0.946,0.946,0.919,0.973,0.919,0.054000000000000006,0.054000000000000006,0.054000000000000006,0.027000000000000003,0.054000000000000006,2023,35.0,2.0,2.0,0.0,36.0,2.0,1.0,-1.0,36.0,2.0,1.0,-1.0,37.0,1.0,0.0,-1.0,35.0,2.0,2.0,0.0,no,no,no,no,no,no,no,no,yes,no
10913,10913,desert star academy,charter,"5599 s hwy 95, unit 2",fort mohave,mohave,86426.0,no,52.0,0.904,0.904,0.904,0.904,0.904,0.096,0.096,0.096,0.096,0.096,2023,48.0,5.0,4.0,-1.0,48.0,5.0,4.0,-1.0,48.0,5.0,4.0,-1.0,48.0,5.0,4.0,-1.0,48.0,5.0,4.0,-1.0,no,no,no,no,no,no,no,no,no,no
10914,10914,desert star school,public,2131 s 157th ave,goodyear,maricopa,85338.0,yes,53.0,0.887,0.925,0.925,0.9059999999999999,0.943,0.075,0.075,0.075,0.075,0.057,2023,50.0,4.0,3.0,-1.0,50.0,4.0,3.0,-1.0,48.0,4.0,5.0,1.0,49.0,4.0,4.0,0.0,50.0,3.0,3.0,0.0,no,no,no,no,no,no,no,no,no,no
10917,10917,desert sunset elementary school,public,30919 west white tank vista drive,tonpah,maricopa,85396.0,no,111.0,0.766,0.784,0.8109999999999999,0.91,0.91,0.10800000000000001,0.10800000000000001,0.099,0.07200000000000001,0.09,2023,91.0,10.0,20.0,10.0,88.0,10.0,23.0,13.0,86.0,10.0,25.0,15.0,102.0,8.0,9.0,1.0,102.0,10.0,9.0,-1.0,yes,yes,yes,no,no,no,no,no,no,no
10918,10918,desert thunder school,public,16750 w garfield st,goodyear,maricopa,85338.0,yes,94.0,0.904,0.9259999999999999,0.904,0.9470000000000001,1.0,0.096,0.07400000000000001,0.096,0.053,0.0,2023,85.0,9.0,9.0,0.0,88.0,7.0,6.0,-1.0,85.0,9.0,9.0,0.0,90.0,5.0,4.0,-1.0,94.0,0.0,0.0,0.0,no,no,no,no,no,no,no,no,no,yes
10919,10919,desert trails elementary school,public,4315 e cashman dr,phoenix,maricopa,85050.0,yes,96.0,0.948,0.948,0.917,0.938,0.938,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.052000000000000005,0.063,2023,89.0,5.0,7.0,2.0,92.0,5.0,4.0,-1.0,92.0,5.0,4.0,-1.0,91.0,5.0,5.0,0.0,91.0,6.0,5.0,-1.0,yes,no,no,no,no,no,no,no,no,no
10920,10920,desert valley elementary - 86442,public,1066 marina blvd,bullhead city,mohave,86442.0,no,108.0,0.87,0.88,0.88,0.9259999999999999,0.9540000000000001,0.07400000000000001,0.083,0.083,0.065,0.037000000000000005,2023,96.0,8.0,12.0,4.0,96.0,8.0,12.0,4.0,94.0,7.0,14.0,7.0,101.0,7.0,7.0,0.0,104.0,4.0,4.0,0.0,yes,yes,yes,no,no,no,no,no,no,yes
10921,10921,desert valley elementary school - 85304,public,12901 n 63rd ave,glendale,maricopa,85304.0,yes,42.0,0.929,0.905,0.905,0.976,0.976,0.024,0.024,0.024,0.024,0.024,2023,39.0,1.0,3.0,2.0,39.0,1.0,3.0,2.0,40.0,1.0,2.0,1.0,41.0,1.0,1.0,0.0,41.0,1.0,1.0,0.0,yes,yes,no,no,no,no,no,no,yes,yes
10922,10922,desert view academy,charter,3777 w 16th st,yuma,yuma,85364.0,no,162.0,0.9690000000000001,0.9690000000000001,0.963,0.975,0.975,0.031000000000000003,0.031000000000000003,0.037000000000000005,0.025,0.025,2023,157.0,6.0,5.0,-1.0,157.0,5.0,5.0,0.0,157.0,5.0,5.0,0.0,158.0,4.0,4.0,0.0,158.0,4.0,4.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
10923,10923,desert view elementary - san luis,public,1508 n 10th ave,san luis,yuma,85349.0,no,99.0,1.0,0.98,0.98,0.98,1.0,0.0,0.02,0.02,0.02,0.0,2023,98.0,2.0,1.0,-1.0,98.0,2.0,1.0,-1.0,99.0,0.0,0.0,0.0,98.0,2.0,1.0,-1.0,99.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
10924,10924,desert view elementary school - phoenix,public,8621 n 3rd st,phoenix,maricopa,85020.0,yes,44.0,0.9550000000000001,0.9770000000000001,0.932,0.9770000000000001,1.0,0.0,0.0,0.0,0.0,0.0,2023,42.0,0.0,2.0,2.0,43.0,0.0,1.0,1.0,43.0,0.0,1.0,1.0,43.0,0.0,1.0,1.0,44.0,0.0,0.0,0.0,yes,no,no,no,no,no,yes,yes,yes,yes
10926,10926,desert vista elementary school,public,3701 e broadway ave,apache junction,pinal,85119.0,yes,65.0,0.923,0.923,0.923,0.923,0.923,0.077,0.077,0.077,0.077,0.077,2023,60.0,5.0,5.0,0.0,60.0,5.0,5.0,0.0,60.0,5.0,5.0,0.0,60.0,5.0,5.0,0.0,60.0,5.0,5.0,0.0,no,no,no,no,no,no,no,no,no,no
10927,10927,desert willow elementary school - casa grande,public,2172n arizola rd,casa grande,pinal,85122.0,no,71.0,0.93,0.9440000000000001,0.958,0.9720000000000001,0.958,0.027999999999999997,0.042,0.042,0.013999999999999999,0.042,2023,69.0,3.0,2.0,-1.0,68.0,3.0,3.0,0.0,67.0,2.0,4.0,2.0,70.0,1.0,1.0,0.0,69.0,3.0,2.0,-1.0,no,no,yes,no,no,yes,no,no,yes,yes
10928,10928,desert willow elementary school - cave creek,public,4322 e desert willow pkwy,cave creek,maricopa,85331.0,no,40.0,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.1,2023,36.0,4.0,4.0,0.0,36.0,4.0,4.0,0.0,36.0,4.0,4.0,0.0,36.0,4.0,4.0,0.0,36.0,4.0,4.0,0.0,no,no,no,no,no,no,no,no,no,no
10929,10929,desert willow elementary school - kingman,public,3700 prospector st,kingman,mohave,86401.0,no,60.0,0.7000000000000001,0.733,0.733,0.867,0.867,0.15,0.15,0.15,0.1,0.1,2023,44.0,7.0,16.0,9.0,44.0,7.0,16.0,9.0,43.0,7.0,17.0,10.0,53.0,6.0,7.0,1.0,53.0,6.0,7.0,1.0,yes,yes,yes,no,no,no,no,no,no,no
10930,10930,desert willow elementary school - tucson,public,9400 e esmond loop,tucson,pima,85747.0,no,123.0,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.033,0.033,0.033,0.033,0.033,2023,119.0,4.0,4.0,0.0,119.0,4.0,4.0,0.0,119.0,4.0,4.0,0.0,119.0,4.0,4.0,0.0,119.0,4.0,4.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
10931,10931,destiny school,charter,22 prickly pear dr,globe,gila,85501.0,no,44.0,0.886,0.886,0.8640000000000001,0.886,0.886,0.114,0.114,0.136,0.114,0.114,2023,39.0,6.0,5.0,-1.0,39.0,5.0,5.0,0.0,39.0,5.0,5.0,0.0,39.0,5.0,5.0,0.0,39.0,5.0,5.0,0.0,no,no,no,no,no,no,no,no,no,no
10932,10932,diamond canyon elementary,public,40004 north liberty bell way,phoenix,maricopa,85086.0,yes,55.0,0.855,0.818,0.836,0.855,0.909,0.109,0.127,0.145,0.091,0.091,2023,46.0,7.0,9.0,2.0,45.0,6.0,10.0,4.0,48.0,6.0,7.0,1.0,48.0,5.0,7.0,2.0,50.0,5.0,5.0,0.0,yes,yes,no,yes,no,no,no,no,no,no
10933,10933,diamondback elementary school,public,2550 tesota way,bullhead city,mohave,86442.0,no,69.0,0.812,0.841,0.899,0.913,0.913,0.057999999999999996,0.043,0.057999999999999996,0.057999999999999996,0.043,2023,63.0,4.0,6.0,2.0,59.0,3.0,10.0,7.0,57.0,4.0,12.0,8.0,63.0,4.0,6.0,2.0,63.0,3.0,6.0,3.0,yes,yes,yes,yes,yes,no,no,no,no,no
10934,10934,dietz k-8 school,public,7575 e palma st,tucson,pima,85710.0,yes,23.0,0.913,0.913,1.0,0.9570000000000001,1.0,0.0,0.0,0.0,0.0,0.0,2023,23.0,0.0,0.0,0.0,21.0,0.0,2.0,2.0,21.0,0.0,2.0,2.0,23.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,no,yes,yes,no,no,yes,no,no,yes,yes
10935,10935,dilworth brinton elementary,public,11455 e sunland ave,mesa,maricopa,85208.0,yes,54.0,0.8520000000000001,0.87,0.8520000000000001,0.8890000000000001,0.9259999999999999,0.111,0.111,0.14800000000000002,0.09300000000000001,0.07400000000000001,2023,47.0,7.0,7.0,0.0,47.0,6.0,7.0,1.0,47.0,6.0,7.0,1.0,49.0,5.0,5.0,0.0,51.0,4.0,3.0,-1.0,no,no,no,no,no,no,no,no,no,no
10936,10936,discovery plus academy,charter,852 w 250 n,pima,graham,85543.0,no,20.0,0.75,0.8,0.8,0.8,0.8,0.15,0.15,0.15,0.15,0.15,2023,16.0,3.0,4.0,1.0,16.0,3.0,4.0,1.0,15.0,3.0,5.0,2.0,16.0,3.0,4.0,1.0,16.0,3.0,4.0,1.0,no,no,yes,no,no,no,no,no,no,no
10937,10937,discovery school,public,7910 w maryland ave,glendale,maricopa,85303.0,yes,47.0,0.723,0.44700000000000006,0.809,0.787,0.851,0.043,0.021,0.043,0.021,0.021,2023,39.0,2.0,8.0,6.0,22.0,1.0,25.0,24.0,34.0,2.0,13.0,11.0,37.0,1.0,10.0,9.0,40.0,1.0,7.0,6.0,yes,yes,yes,yes,yes,no,no,no,no,no
10939,10939,dorothy hall elementary,public,5777 e 45th place,yuma,yuma,85365.0,yes,89.0,0.9550000000000001,0.9550000000000001,0.9440000000000001,0.978,0.9890000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.011000000000000001,2023,85.0,1.0,4.0,3.0,85.0,1.0,4.0,3.0,85.0,1.0,4.0,3.0,88.0,1.0,1.0,0.0,89.0,1.0,0.0,-1.0,yes,yes,yes,no,no,no,yes,yes,yes,yes
10940,10940,dorothy stinson school,public,2013 s 8th ave,safford,graham,85546.0,yes,69.0,0.9279999999999999,0.9420000000000001,0.9420000000000001,0.9570000000000001,0.971,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,0.028999999999999998,2023,65.0,2.0,4.0,2.0,65.0,2.0,4.0,2.0,65.0,2.0,4.0,2.0,67.0,2.0,2.0,0.0,67.0,2.0,2.0,0.0,yes,yes,yes,no,no,no,no,no,yes,yes
10941,10941,dos rios elementary,public,2150 s 87th ave,tolleson,maricopa,85353.0,no,67.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
10942,10942,dove mountain k-8,public,5650 w moore rd,marana,pima,85658.0,no,93.0,0.946,0.946,0.935,0.946,0.978,0.011000000000000001,0.011000000000000001,0.022000000000000002,0.011000000000000001,0.0,2023,87.0,2.0,6.0,4.0,88.0,1.0,5.0,4.0,88.0,1.0,5.0,4.0,88.0,1.0,5.0,4.0,91.0,0.0,2.0,2.0,yes,yes,yes,yes,yes,no,no,no,no,yes
10943,10943,dr daniel bright elementary school,public,1500 s monte tesoro dr,cottonwood,yavapai,86326.0,no,64.0,0.703,0.7340000000000001,0.7340000000000001,0.828,1.0,0.297,0.266,0.266,0.172,0.0,2023,47.0,13.0,17.0,4.0,47.0,13.0,17.0,4.0,45.0,14.0,19.0,5.0,53.0,10.0,11.0,1.0,64.0,0.0,0.0,0.0,yes,yes,yes,no,no,no,no,no,no,yes
10944,10944,dr howard k conley elementary school,public,500 s arrowhead dr,chandler,maricopa,85224.0,no,93.0,0.892,0.903,0.925,0.946,0.9570000000000001,0.043,0.043,0.043,0.032,0.032,2023,87.0,4.0,6.0,2.0,84.0,4.0,9.0,5.0,83.0,4.0,10.0,6.0,88.0,3.0,5.0,2.0,90.0,3.0,3.0,0.0,yes,yes,yes,yes,no,no,no,no,no,yes
10945,10945,dr. charles a. bejarano elementary school,public,4635 e ragus rd b,miami,gila,85539.0,no,48.0,0.938,0.958,0.917,0.958,0.9790000000000001,0.021,0.021,0.021,0.021,0.0,2023,45.0,1.0,3.0,2.0,46.0,1.0,2.0,1.0,46.0,1.0,2.0,1.0,46.0,1.0,2.0,1.0,47.0,0.0,1.0,1.0,yes,no,no,no,no,no,yes,no,yes,yes
10946,10946,dr. gary and annette auxier elementary school,public,22700 s power rd,queen creek,maricopa,85142.0,no,48.0,0.875,0.875,0.875,0.938,0.938,0.125,0.125,0.125,0.063,0.063,2023,42.0,6.0,6.0,0.0,42.0,6.0,6.0,0.0,42.0,6.0,6.0,0.0,46.0,3.0,2.0,-1.0,46.0,3.0,2.0,-1.0,no,no,no,no,no,no,no,no,no,no
10947,10947,drachman primary magnet school,public,1085 s 10th ave,tucson,pima,85701.0,yes,36.0,0.917,0.9720000000000001,0.9440000000000001,0.9720000000000001,0.9720000000000001,0.055999999999999994,0.0,0.055999999999999994,0.0,0.0,2023,34.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,34.0,2.0,2.0,0.0,35.0,0.0,1.0,1.0,35.0,0.0,1.0,1.0,no,no,no,no,no,no,yes,no,yes,yes
10948,10948,dream city christian schools,private,21000 n 75th ave,glendale,maricopa,85308.0,yes,62.0,0.6940000000000001,0.645,0.6940000000000001,0.6609999999999999,0.677,0.306,0.33899999999999997,0.29,0.33899999999999997,0.32299999999999995,2023,44.0,13.0,18.0,5.0,40.0,14.0,22.0,8.0,44.0,14.0,18.0,4.0,41.0,14.0,21.0,7.0,42.0,14.0,20.0,6.0,yes,yes,yes,yes,yes,no,no,no,no,no
10949,10949,dreaming summit elementary,public,13335 w missouri ave,litchfield park,maricopa,85340.0,yes,90.0,0.8,0.8,0.8,0.878,0.9890000000000001,0.022000000000000002,0.022000000000000002,0.022000000000000002,0.0,0.011000000000000001,2023,72.0,2.0,18.0,16.0,72.0,2.0,18.0,16.0,72.0,2.0,18.0,16.0,80.0,0.0,10.0,10.0,90.0,1.0,0.0,-1.0,yes,yes,yes,yes,no,no,no,no,no,yes
10950,10950,drexel elementary school,public,801 e drexel rd,tucson,pima,85706.0,yes,65.0,0.908,0.985,0.923,0.985,0.985,0.0,0.0,0.0,0.0,0.0,2023,60.0,0.0,5.0,5.0,65.0,0.0,0.0,0.0,60.0,0.0,5.0,5.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,yes,no,yes,no,no,no,yes,no,yes,yes
10951,10951,duncan elementary school,public,mcgrath ave,duncan,greenlee,85534.0,no,23.0,0.87,0.87,0.87,0.913,0.913,0.13,0.13,0.13,0.087,0.087,2023,21.0,3.0,2.0,-1.0,21.0,3.0,2.0,-1.0,21.0,3.0,2.0,-1.0,21.0,2.0,2.0,0.0,21.0,2.0,2.0,0.0,no,no,no,no,no,no,no,no,no,no
10952,10952,dunham elementary school,public,9850 e 29th st,tucson,pima,85748.0,yes,24.0,0.958,0.958,0.917,1.0,1.0,0.042,0.042,0.042,0.0,0.0,2023,23.0,1.0,1.0,0.0,23.0,1.0,1.0,0.0,23.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,no,no,no,no,no,no,yes,yes,yes,yes
10953,10953,dwight patterson elementary,public,615 s cheshire,mesa,maricopa,85208.0,yes,102.0,0.892,0.892,0.912,0.922,0.941,0.078,0.078,0.078,0.069,0.059000000000000004,2023,94.0,8.0,8.0,0.0,91.0,8.0,11.0,3.0,91.0,8.0,11.0,3.0,95.0,7.0,7.0,0.0,96.0,6.0,6.0,0.0,no,yes,yes,no,no,no,no,no,no,no
10954,10954,e c nash school,public,515 w kelso st,tucson,pima,85705.0,no,44.0,0.9550000000000001,0.909,0.909,0.9550000000000001,0.9550000000000001,0.023,0.023,0.023,0.023,0.023,2023,40.0,1.0,4.0,3.0,40.0,1.0,4.0,3.0,43.0,1.0,1.0,0.0,43.0,1.0,1.0,0.0,43.0,1.0,1.0,0.0,yes,yes,no,no,no,no,no,yes,yes,yes
10955,10955,eagle college prep - maryvale,charter,3950 n 53rd ave,phoenix,maricopa,85031.0,no,43.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,no,no,no,no,no,yes,yes,yes,yes,yes
10956,10956,eagle college prep - mesa,charter,1619 e main st,mesa,maricopa,85203.0,no,22.0,0.909,0.909,0.909,0.909,0.909,0.091,0.091,0.091,0.091,0.091,2023,20.0,2.0,2.0,0.0,20.0,2.0,2.0,0.0,20.0,2.0,2.0,0.0,20.0,2.0,2.0,0.0,20.0,2.0,2.0,0.0,no,no,no,no,no,no,no,no,no,no
